Timestamp,Extractor_initials,Checker_initials,Checker_comment,Article_DOI,Article_title,Article_author,Article_journal,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment,String_sensitivity_evaluation_mentioned,String_sensitivity_evaluation_mentioned_comment,String_sensitivity_evaluation_source_number,String_sensitivity_evaluation_sources_comment,String_sensitivity_test_papers_used,String_sensitivity_test_papers_comment,String_sensitivity_test_papers_terminology,String_sensitivity_test_papers_number,String_sensitivity_test_papers_sources,String_sensitivity_test_approach,Information_specialist_involved,Information_specialist_comment,General_comment,Search sources,Final_string_provided_comment,Final_string_provided,String_development_described,String_development_comment,String_development_record_provided,String_development_record_comment,String_development_seed_papers_used,String_development_seed_papers_comment
7/7/2023 7:11:42,ML,YY,,10.1186/s12883-022-02974-x,Anti-NMDA receptor encephalitis and MOG-associated demyelination – a case report with long-term follow-up and a systematic review,Berek,BMC Neurology,no,,no,,,,no,,,,,,,,,,no,,,"PubMed (Medline), references","""Therefore, we searched the medical database PUBMED on January 01, 2022 using the term “MOG” AND “NMDAR” AND “overlap” and additionally checked respective reference lists. """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 9:56:00,ML,YY,,10.1186/s12884-022-05191-z,Comparative safety of infliximab and adalimumab on pregnancy outcomes of women with inflammatory bowel diseases: a systematic review &amp; meta-analysis,Wang,BMC Pregnancy and Childbirth,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references",,no (no search strategy reported or only searched sources),,,,,,
7/5/2023 8:48:01,ML,YY,,10.1186/s40359-022-00959-6,Summarising data and factors associated with COVID-19 related conspiracy theories in the first year of the pandemic: a systematic review and narrative synthesis,Tsamakis,BMC Psychology,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references",Supplementary Box 1,yes (exact search strategy for all sources),,,,,,
7/5/2023 8:52:17,ML,YY,,10.1186/s13102-022-00464-8,Cardiovascular complications and outcomes among athletes with COVID-19 disease: a systematic review,Alosaimi,"BMC Sports Science, Medicine and Rehabilitation",no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), Scopus",main text,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 9:08:43,ML,YY,,10.1016/j.bjane.2022.06.007,Prone ventilation in intubated COVID-19 patients: a systematic review and meta-analysis,Chua,Brazilian Journal of Anesthesiology (English Edition),no,,no,,,,no,,,,,,,,,,no,,,"ClinicalTrials.gov, Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), WHO International Clinical Trials Registry Platform Search Portal; references",Supplemental Table E2 - OVID CENTRAL/ EMBASE/ MEDLINE,yes (exact search strategy for all sources),,,,,,
7/5/2023 9:50:43,ML,YY,,10.1016/j.breast.2022.09.007,Mammographic breast density and the risk of breast cancer: A systematic review and meta-analysis,Bodewes,Breast,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection), references","Appendix A: PubMed, Embase and Web of Science",yes (exact search strategy for all sources),,,,,,
7/5/2023 10:03:17,ML,YY,,10.1259/bjr.20220152,Risk of developing gallbladder cancer in patients with gallbladder polyps detected on transabdominal ultrasound: a systematic review and meta-analysis,Foley,British Journal of Radiology,no,,no,,,,no,,,,,,,,,,no,,,"ClinicalTrials.gov, Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), references","Supplementary file 1. Ovid MEDLINE, Embase [OVID] , Cochrane Library [Wiley], Scopus, WoS, CINAHL [Ebsco], Clinicaltrials.gov ",yes (exact search strategy for all sources),,,,,,
7/5/2023 10:11:25,ML,YY,,10.1136/bjsports-2022-105626,"Long-term quality of life, work limitation, physical activity, economic cost and disease burden following ACL and meniscal injury: A systematic review and meta-analysis for the OPTIKNEE consensus",Filbay,British Journal of Sports Medicine,no,,no,,,,no,,,,,,,,,,yes,"""The search strategy was finalised with a librarian scientist (AH).""",,"EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), references","Appendix 1. Ovid MEDLINE, Embase, EBM Reviews - Cochrane, CINAHL, SPORTDiscus",yes (exact search strategy for all sources),,,,,,
7/7/2023 7:42:54,ML,YY,,10.3390/cancers14235734,Preoperative Cancer Antigen 125 Level as Predictor for Complete Cytoreduction in Ovarian Cancer: A Prospective Cohort Study and Systematic Review,Lattanzio,Cancers,no,,no,,,,no,,,,,,,,,,yes,"""The authors would like to thank the collaborators of the Medical Library of the Erasmus University Medical Center, Rotterdam for assisting in the systematic literature search.""",,"Cochrane Library (CENTRAL), Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), Web of Science (Medline, Web of Science Core Collection), references","Table S1. Embase, Medline Ovid, WoS, Cochrane Central, Google Scholar",yes (exact search strategy for all sources),,,,,,
7/7/2023 10:11:46,ML,YY,,10.3390/children9121852,A Systematic Review of the Diagnosis and Treatment of Non-Typhoid Salmonella Spondylodiscitis in Immunocompetent Children,Katzouraki,Children,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), registries (unspecified)","""The MeSH terms “spondylodiscitis” and its corresponding synonyms (discitis, spinal osteomyelitis) were designated keywords, and the term “Salmonella” was combined in “AND” form in the search strategy.""",no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 10:18:22,ML,YY,,10.1007/s11655-022-3722-5,Head Acupuncture Plus Schuell’s Language Rehabilitation for Post-Stroke Aphasia: A Systematic Review and Meta-Analysis of 32 Randomized Controlled Trials,Fu,Chinese Journal of Integrative Medicine,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Technology Periodical Database (VIP), the China National Knowledge Infrastructure (CNKI); SinoMed (CBM); Wanfang Data Information Site; references",main text,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 10:21:51,ML,YY,,10.21053/ceo.2022.00052,Clinical and Laboratory Features of Various Criteria of Eosinophilic Chronic Rhinosinusitis: A Systematic Review and Meta-Analysis,Kim,Clinical and Experimental Otorhinolaryngology,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), references",main text,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 10:24:33,ML,YY,,10.1097/JSM.0000000000001001,Does the Addition of Whole-Body Vibration Training Improve Postural Stability and Lower Limb Strength during Rehabilitation Following Anterior Cruciate Ligament Reconstruction: A Systematic Review with Meta-analysis,Rowe,Clinical Journal of Sport Medicine,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), EbscoHost (CINAHL Plus, EconLit, ERIC, Medline), OVID (Embase/Embase Classic, PsycINFO, Medline), AMED; SPORTDiscus; Physiotherapy Evidence Database (PEDro); references",main text,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 10:28:46,ML,YY,,10.1016/j.clnu.2021.04.015,Impact of the first COVID-19 lockdown on body weight: A combined systematic review and a meta-analysis,Bakaloudi,Clinical Nutrition,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection)","Supplementary File 1, PubMed, Scopus, WoS, Embase, ",yes (exact search strategy for all sources),,,,,,
7/5/2023 10:32:05,ML,YY,,10.1016/j.cie.2022.108711,Systematic literature review of integrated project scheduling and material ordering problem: Formulations and solution methods,Afra,Computers and Industrial Engineering,no,,no,,,,no,,,,,,,,,,no,,,"Google Scholar, ScienceDirect, Scopus",main text,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 10:59:43,ML,YY,,10.3390/curroncol29070366,Can Radiotherapy Empower the Host Immune System to Counterattack Neoplastic Cells? A Systematic Review on Tumor Microenvironment Radiomodulation,Iori,Current Oncology,yes,"we adopted the following bibliographic resource strategy: (“Radiotherapy” [Mesh] OR radiotherapy OR radiation therapy OR radiomodulation) AND (cold tumor*) AND (“Tumor Microenvironment” [Mesh] OR tumor microenvironment OR tumor immunosuppressive microenvironment OR tumor mutation burden OR abscopal effect). We excluded (“Immunotherapy” [Mesh]) as a keyword, as it implied off-topic literature for the purpose of this paper, which is focused on TME dynamic changes due to RT.",no,,,,no,,,,,,,,,,no,"""I would like to express my gratitude to Maria Chiara, who guided me throughout the bibliographic research of this project."" - unable to identify if Information Specialist",,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), references",main text (looks like PubMed formatting),yes (exact search strategy for at least one source),,,,,,
7/5/2023 11:08:24,ML,YY,,10.1017/S0954579421000134,Maternal pre- and postnatal substance use and attachment in young children: A systematic review and meta-analysis,Hyysalo,Development and Psychopathology,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection), references; related articles; contacting researchers",Search Syntax.xlsx deposited on OSF,yes (exact search strategy for all sources),,,,,,
7/5/2023 16:26:41,ML,YY,"not a typical SR family paper, although the authors claimed it is in their title",10.1016/j.epsr.2022.108673,Electric energy disaggregation via non-intrusive load monitoring: A state-of-the-art systematic review,Dash,Electric Power Systems Research,no,,no,,,,no,,,,,,,,,,no,,,"Web of Science (Medline, Web of Science Core Collection)",""" carried out on 24th July 2021 using Web of Science (WoS). The search resulted in about 2000 articles with the keywords like Non-Intrusive load monitoring, Nonintrusive Appliance Load Monitoring, NILM, NALM, Energy Disaggregator, or Energy Disaggregation. """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 16:30:56,ML,YY,,10.1007/s10661-022-10352-w,"Does land use and land cover affect adult communities of Ephemeroptera, Plecoptera and Trichoptera (EPT)? A systematic review with meta-analysis",Gomes,Environmental Monitoring and Assessment,no,,no,,,,no,,,,,,,,,,no,,,"Web of Science (Medline, Web of Science Core Collection)",""" We used the following keywords and Boolean operators in WoS: (""aquatic* insect*"" OR Ephemeroptera* OR Plecoptera* OR Trichoptera*) NOT (nymph* OR larvae OR immature) AND (""land use"").""",yes (exact search strategy for all sources),,,,,,
7/5/2023 16:45:38,ML,YY,,10.1007/s11356-021-16145-x,A systematic review and meta-analysis of the impacts of glyphosate on the reproductive hormones,Mohammadi,Environmental Science and Pollution Research,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Scopus, Web of Science (Medline, Web of Science Core Collection)","""For this purpose, some electronic databases, including the Scopus, PubMed, Embase, and Web of Sciences, were screened from inception up to June 2020 using the following terms and keywords: “Glyphosate AND Reproductive hormones AND Ratˮ; “Glyphosate AND Estradiol AND Ratˮ; “Glyphosate AND FSH AND Ratˮ; “Glyphosate AND LH AND Ratˮ; “Glyphosate AND Progesterone AND Ratˮ; “Glyphosate AND Testosterone AND Rat.ˮ """,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/5/2023 17:07:28,ML,YY,,10.1007/s00228-022-03374-3,Use of ketamine in patients with refractory severe asthma exacerbations: systematic review of prospective studies,La Via,European Journal of Clinical Pharmacology,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline)",Our core search was structured by combining the two main terms of the topic: “ketamine” AND “asthma”. ,no (full or partial list of keywords used given in text but no exact search),,,,,,
7/7/2023 7:16:43,ML,YY,,10.3389/fimmu.2022.1033844,Risk of psoriasis in people with hidradenitis suppurativa: A systematic review and meta-analysis,Gau,Frontiers in Immunology,no,,no,,,,no,,,,,,,,,,no,,,"OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), Web of Science (Medline, Web of Science Core Collection)"," Supplementary Information: PubMed, Web of Science, Embase",yes (exact search strategy for all sources),,,,,,
7/5/2023 17:12:02,ML,YY,,10.3389/fneur.2022.918956,Non-invasive brain stimulation associated mirror therapy for upper-limb rehabilitation after stroke: Systematic review and meta-analysis of randomized clinical trials,Zhao,Frontiers in Neurology,no,,no,,,,no,,,,,,,,,,no,,,"Cochrane Library (CENTRAL), OVID (Embase/Embase Classic, PsycINFO, Medline), PubMed (Medline), ScienceDirect, Web of Science (Medline, Web of Science Core Collection), CNKI; WANFANG; VIP; references","""The following search terms were used: “stroke,” “cerebrovascular accident,” “upper limb,” “hand function,” “mirror therapy,” “mirror visual feedback,” “rehabilitation,” “hemiparesis,” “non-invasive brain stimulation,” “TMS,” “rTMS,” and “tDCS.” """,no (full or partial list of keywords used given in text but no exact search),,,,,,
